Geometric mean of N = 30 runs.
Benchmarked on Tigerlake: https://ark.intel.com/content/www/us/en/ark/products/208921/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz-with-ipu.html

Aggregate Geometric Mean of New / Old: 0.7552309594785345

Results For: memrchr
 len, align,  pos, seek_char, invert_pos,  New / Old
  25,  4081,   26,        23,          0,      0.994
  25,  4081,   26,         0,          0,      0.999
  27,  4081,   26,        23,          0,      0.889
  27,  4081,   26,         0,          0,      0.889
  27,     0,    1,        23,          0,      0.875
  27,     0,    2,         0,          0,      0.875
  28,     0,   27,        23,          0,      0.875
  28,     0,   27,         0,          0,      0.875
  28,    27,   27,        23,          0,      0.556
  28,    27,   27,         0,          0,      0.556
  26,     0,   27,        23,          0,       0.98
  26,     0,   27,         0,          0,       0.98
  26,    27,   27,        23,          0,      0.645
  26,    27,   27,         0,          0,      0.656
  28,  2048,   27,        23,          0,       0.64
  28,  2048,   27,         0,          0,       0.64
  28,  2075,   27,        23,          0,      0.556
  28,  2075,   27,         0,          0,      0.556
  26,  2048,   27,        23,          0,       0.75
  26,  2048,   27,         0,          0,       0.75
  26,  2075,   27,        23,          0,      0.665
  26,  2075,   27,         0,          0,      0.666
  26,  4081,   27,        23,          0,      0.996
  26,  4081,   27,         0,          0,      0.977
  28,  4081,   27,        23,          0,      0.889
  28,  4081,   27,         0,          0,      0.889
  28,     0,    1,        23,          0,      0.875
  28,     0,    2,         0,          0,      0.875
  29,     0,   28,        23,          0,      0.875
  29,     0,   28,         0,          0,      0.875
  29,    28,   28,        23,          0,      0.556
  29,    28,   28,         0,          0,      0.556
  27,     0,   28,        23,          0,       0.99
  27,     0,   28,         0,          0,      0.975
  27,    28,   28,        23,          0,      0.657
  27,    28,   28,         0,          0,      0.663
  29,  2048,   28,        23,          0,       0.64
  29,  2048,   28,         0,          0,       0.64
  29,  2076,   28,        23,          0,      0.556
  29,  2076,   28,         0,          0,      0.556
  27,  2048,   28,        23,          0,       0.75
  27,  2048,   28,         0,          0,       0.75
  27,  2076,   28,        23,          0,      0.653
  27,  2076,   28,         0,          0,      0.656
  27,  4081,   28,        23,          0,      0.992
  27,  4081,   28,         0,          0,      0.984
  29,  4081,   28,        23,          0,      0.889
  29,  4081,   28,         0,          0,      0.889
  29,     0,    1,        23,          0,      0.875
  29,     0,    2,         0,          0,      0.875
  30,     0,   29,        23,          0,      0.875
  30,     0,   29,         0,          0,      0.875
  30,    29,   29,        23,          0,      0.556
  30,    29,   29,         0,          0,      0.556
  28,     0,   29,        23,          0,       0.98
  28,     0,   29,         0,          0,      0.951
  28,    29,   29,        23,          0,      0.656
  28,    29,   29,         0,          0,       0.65
  30,  2048,   29,        23,          0,       0.64
  30,  2048,   29,         0,          0,       0.64
  30,  2077,   29,        23,          0,      0.556
  30,  2077,   29,         0,          0,      0.555
  28,  2048,   29,        23,          0,      0.749
  28,  2048,   29,         0,          0,      0.749
  28,  2077,   29,        23,          0,      0.656
  28,  2077,   29,         0,          0,      0.657
  28,  4081,   29,        23,          0,      0.986
  28,  4081,   29,         0,          0,      0.978
  30,  4081,   29,        23,          0,      0.886
  30,  4081,   29,         0,          0,      0.887
  30,     0,    1,        23,          0,      0.873
  30,     0,    2,         0,          0,      0.873
  31,     0,   30,        23,          0,      0.873
  31,     0,   30,         0,          0,      0.871
  31,    30,   30,        23,          0,      0.554
  31,    30,   30,         0,          0,      0.554
  29,     0,   30,        23,          0,      0.932
  29,     0,   30,         0,          0,      0.927
  29,    30,   30,        23,          0,      0.655
  29,    30,   30,         0,          0,      0.659
  31,  2048,   30,        23,          0,      0.637
  31,  2048,   30,         0,          0,      0.638
  31,  2078,   30,        23,          0,      0.554
  31,  2078,   30,         0,          0,      0.553
  29,  2048,   30,        23,          0,      0.746
  29,  2048,   30,         0,          0,      0.746
  29,  2078,   30,        23,          0,      0.649
  29,  2078,   30,         0,          0,      0.658
  29,  4081,   30,        23,          0,       0.98
  29,  4081,   30,         0,          0,      0.984
  31,  4081,   30,        23,          0,      0.883
  31,  4081,   30,         0,          0,      0.884
  31,     0,    1,        23,          0,       0.87
  31,     0,    2,         0,          0,       0.87
  32,     0,   31,        23,          0,       0.87
  32,     0,   31,         0,          0,      0.869
  32,    31,   31,        23,          0,      0.553
  32,    31,   31,         0,          0,      0.553
  30,     0,   31,        23,          0,      0.977
  30,     0,   31,         0,          0,      0.975
  30,    31,   31,        23,          0,       0.66
  30,    31,   31,         0,          0,      0.658
  32,  2048,   31,        23,          0,      0.622
  32,  2048,   31,         0,          0,      0.622
  32,  2079,   31,        23,          0,      0.553
  32,  2079,   31,         0,          0,      0.552
  30,  2048,   31,        23,          0,      0.745
  30,  2048,   31,         0,          0,      0.744
  30,  2079,   31,        23,          0,      0.659
  30,  2079,   31,         0,          0,       0.66
  30,  4081,   31,        23,          0,      0.972
  30,  4081,   31,         0,          0,      0.972
  32,  4081,   31,        23,          0,      0.881
  32,  4081,   31,         0,          0,      0.881
  32,     0,    1,        23,          0,      0.868
  32,     0,    2,         0,          0,      0.868
2048,     0,   32,        23,          1,      1.158
 256,     1,   64,        23,          1,       0.83
2048,     0,   32,         0,          1,      1.158
 256,     1,   64,         0,          1,       0.83
 256,  4081,   64,         0,          1,      0.873
 256,     0,    1,        23,          1,      1.158
 256,     0,    1,         0,          1,      1.157
 256,     1,    1,        23,          1,      1.158
 256,     1,    1,         0,          1,      1.158
2048,     0,   64,        23,          1,      1.133
 256,     2,   64,        23,          1,      0.835
2048,     0,   64,         0,          1,      1.132
 256,     2,   64,         0,          1,      0.835
 256,     0,    2,        23,          1,       1.16
 256,     0,    2,         0,          1,      1.161
 256,     2,    2,        23,          1,      1.161
 256,     2,    2,         0,          1,      1.161
2048,     0,  128,        23,          1,      1.023
 256,     3,   64,        23,          1,      0.833
2048,     0,  128,         0,          1,      1.025
 256,     3,   64,         0,          1,      0.835
 256,     0,    3,        23,          1,      1.167
 256,     0,    3,         0,          1,      1.167
 256,     3,    3,        23,          1,      1.167
 256,     3,    3,         0,          1,      1.167
2048,     0,  256,        23,          1,      0.993
 256,     4,   64,        23,          1,      0.836
2048,     0,  256,         0,          1,      0.994
 256,     4,   64,         0,          1,      0.836
 256,     0,    4,        23,          1,      1.167
 256,     0,    4,         0,          1,      1.167
 256,     4,    4,        23,          1,      1.167
 256,     4,    4,         0,          1,      1.167
2048,     0,  512,        23,          1,      1.065
 256,     5,   64,        23,          1,      0.836
2048,     0,  512,         0,          1,      1.057
 256,     5,   64,         0,          1,      0.836
 256,     0,    5,        23,          1,      1.167
 256,     0,    5,         0,          1,      1.167
 256,     5,    5,        23,          1,      1.167
 256,     5,    5,         0,          1,      1.167
2048,     0, 1024,        23,          1,      1.034
 256,     6,   64,        23,          1,      0.836
2048,     0, 1024,         0,          1,      1.032
 256,     6,   64,         0,          1,      0.836
 256,     0,    6,        23,          1,      1.167
 256,     0,    6,         0,          1,      1.167
 256,     6,    6,        23,          1,      1.167
 256,     6,    6,         0,          1,      1.167
2048,     0, 2048,        23,          1,      0.901
 256,     7,   64,        23,          1,      0.836
2048,     0, 2048,         0,          1,      0.901
 256,     7,   64,         0,          1,      0.835
 256,     0,    7,        23,          1,      1.165
 256,     0,    7,         0,          1,      1.165
 256,     7,    7,        23,          1,      1.165
 256,     7,    7,         0,          1,      1.165
 192,     1,   32,        23,          1,      1.165
 192,     1,   32,         0,          1,      1.165
 256,     1,   32,        23,          1,      1.165
 256,     1,   32,         0,          1,      1.165
 512,     1,   32,        23,          1,      1.165
 512,     1,   32,         0,          1,      1.165
 256,  4081,   32,        23,          1,      1.165
 192,     2,   64,        23,          1,      0.835
 192,     2,   64,         0,          1,      0.835
 512,     2,   64,        23,          1,      0.836
 512,     2,   64,         0,          1,      0.836
 256,  4081,   64,        23,          1,      0.874
 192,     3,   96,        23,          1,      0.847
 192,     3,   96,         0,          1,      0.847
 256,     3,   96,        23,          1,      0.847
 256,     3,   96,         0,          1,      0.847
 512,     3,   96,        23,          1,      0.847
 512,     3,   96,         0,          1,      0.847
 256,  4081,   96,        23,          1,      0.879
 192,     4,  128,        23,          1,      0.851
 192,     4,  128,         0,          1,      0.851
 256,     4,  128,        23,          1,      0.852
 256,     4,  128,         0,          1,      0.852
 512,     4,  128,        23,          1,      0.851
 512,     4,  128,         0,          1,      0.851
 256,  4081,  128,        23,          1,      0.862
 192,     5,  160,        23,          1,      0.619
 192,     5,  160,         0,          1,      0.618
 256,     5,  160,        23,          1,      0.781
 256,     5,  160,         0,          1,      0.779
 512,     5,  160,        23,          1,      0.936
 512,     5,  160,         0,          1,      0.937
 256,  4081,  160,        23,          1,      0.616
 192,     6,  192,        23,          1,      0.695
 192,     6,  192,         0,          1,      0.695
 256,     6,  192,        23,          1,       0.77
 256,     6,  192,         0,          1,      0.771
 512,     6,  192,        23,          1,       0.94
 512,     6,  192,         0,          1,      0.942
 256,  4081,  192,        23,          1,      0.643
 192,     7,  224,        23,          1,      0.693
 192,     7,  224,         0,          1,      0.694
 256,     7,  224,        23,          1,      0.783
 256,     7,  224,         0,          1,      0.782
 512,     7,  224,        23,          1,      0.945
 512,     7,  224,         0,          1,      0.946
 256,  4081,  224,        23,          1,      0.728
   2,     0,    1,        23,          1,       0.87
   2,     0,    1,         0,          1,      0.872
   2,     1,    1,        23,          1,      0.793
   2,     1,    1,         0,          1,      0.792
   0,     0,    1,        23,          1,      0.854
   0,     0,    1,         0,          1,      0.854
   0,     1,    1,        23,          1,      0.855
   0,     1,    1,         0,          1,      0.854
   2,  2048,    1,        23,          1,      0.639
   2,  2048,    1,         0,          1,      0.638
   2,  2049,    1,        23,          1,      0.581
   2,  2049,    1,         0,          1,       0.58
   0,  2048,    1,        23,          1,      0.854
   0,  2048,    1,         0,          1,      0.854
   0,  2049,    1,        23,          1,      0.854
   0,  2049,    1,         0,          1,      0.854
   0,  4081,    1,        23,          1,      0.854
   0,  4081,    1,         0,          1,      0.854
   2,  4081,    1,        23,          1,      0.567
   2,  4081,    1,         0,          1,      0.567
   2,     0,    2,         0,          1,      0.922
   3,     0,    2,        23,          1,      0.872
   3,     0,    2,         0,          1,       0.87
   3,     2,    2,        23,          1,      0.793
   3,     2,    2,         0,          1,      0.794
   1,     0,    2,        23,          1,      0.874
   1,     0,    2,         0,          1,      0.873
   1,     2,    2,        23,          1,      0.829
   1,     2,    2,         0,          1,      0.848
   3,  2048,    2,        23,          1,      0.638
   3,  2048,    2,         0,          1,      0.638
   3,  2050,    2,        23,          1,       0.58
   3,  2050,    2,         0,          1,       0.58
   1,  2048,    2,        23,          1,      0.747
   1,  2048,    2,         0,          1,      0.747
   1,  2050,    2,        23,          1,      0.687
   1,  2050,    2,         0,          1,      0.691
   1,  4081,    2,        23,          1,      0.707
   1,  4081,    2,         0,          1,      0.723
   3,  4081,    2,        23,          1,      0.565
   3,  4081,    2,         0,          1,      0.566
   3,     0,    1,        23,          1,      0.873
   4,     0,    3,        23,          1,      0.873
   4,     0,    3,         0,          1,      0.873
   4,     3,    3,        23,          1,      0.794
   4,     3,    3,         0,          1,      0.793
   2,     0,    3,        23,          1,      0.874
   2,     0,    3,         0,          1,      0.874
   2,     3,    3,        23,          1,      0.821
   2,     3,    3,         0,          1,      0.828
   4,  2048,    3,        23,          1,      0.638
   4,  2048,    3,         0,          1,      0.638
   4,  2051,    3,        23,          1,      0.581
   4,  2051,    3,         0,          1,      0.581
   2,  2048,    3,        23,          1,      0.747
   2,  2048,    3,         0,          1,      0.747
   2,  2051,    3,        23,          1,      0.686
   2,  2051,    3,         0,          1,      0.689
   2,  4081,    3,        23,          1,      0.702
   2,  4081,    3,         0,          1,      0.702
   4,  4081,    3,        23,          1,      0.567
   4,  4081,    3,         0,          1,      0.568
   4,     0,    1,        23,          1,      0.874
   4,     0,    2,         0,          1,      0.875
   5,     0,    4,        23,          1,      0.875
   5,     0,    4,         0,          1,      0.875
   5,     4,    4,        23,          1,      0.796
   5,     4,    4,         0,          1,      0.794
   3,     0,    4,        23,          1,      0.874
   3,     0,    4,         0,          1,      0.875
   3,     4,    4,        23,          1,      0.783
   3,     4,    4,         0,          1,      0.795
   5,  2048,    4,        23,          1,      0.639
   5,  2048,    4,         0,          1,       0.64
   5,  2052,    4,        23,          1,      0.581
   5,  2052,    4,         0,          1,      0.581
   3,  2048,    4,        23,          1,      0.749
   3,  2048,    4,         0,          1,      0.748
   3,  2052,    4,        23,          1,      0.694
   3,  2052,    4,         0,          1,      0.702
   3,  4081,    4,        23,          1,      0.701
   3,  4081,    4,         0,          1,      0.701
   5,  4081,    4,        23,          1,      0.566
   5,  4081,    4,         0,          1,      0.567
   5,     0,    1,        23,          1,      0.873
   5,     0,    2,         0,          1,      0.874
   6,     0,    5,        23,          1,      0.874
   6,     0,    5,         0,          1,      0.875
   6,     5,    5,        23,          1,      0.792
   6,     5,    5,         0,          1,      0.795
   4,     0,    5,        23,          1,      0.875
   4,     0,    5,         0,          1,      0.875
   4,     5,    5,        23,          1,      0.804
   4,     5,    5,         0,          1,      0.804
   6,  2048,    5,        23,          1,       0.64
   6,  2048,    5,         0,          1,       0.64
   6,  2053,    5,        23,          1,      0.581
   6,  2053,    5,         0,          1,      0.581
   4,  2048,    5,        23,          1,       0.75
   4,  2048,    5,         0,          1,       0.75
   4,  2053,    5,        23,          1,      0.709
   4,  2053,    5,         0,          1,      0.701
   4,  4081,    5,        23,          1,      0.693
   4,  4081,    5,         0,          1,        0.7
   6,  4081,    5,        23,          1,      0.566
   6,  4081,    5,         0,          1,      0.566
   6,     0,    1,        23,          1,      0.874
   6,     0,    2,         0,          1,      0.874
   7,     0,    6,        23,          1,      0.874
   7,     0,    6,         0,          1,      0.874
   7,     6,    6,        23,          1,      0.793
   7,     6,    6,         0,          1,      0.793
   5,     0,    6,        23,          1,      0.874
   5,     0,    6,         0,          1,      0.874
   5,     6,    6,        23,          1,      0.803
   5,     6,    6,         0,          1,      0.821
   7,  2048,    6,        23,          1,      0.639
   7,  2048,    6,         0,          1,      0.639
   7,  2054,    6,        23,          1,      0.579
   7,  2054,    6,         0,          1,      0.581
   5,  2048,    6,        23,          1,      0.749
   5,  2048,    6,         0,          1,      0.749
   5,  2054,    6,        23,          1,      0.685
   5,  2054,    6,         0,          1,      0.693
   5,  4081,    6,        23,          1,      0.701
   5,  4081,    6,         0,          1,      0.708
   7,  4081,    6,        23,          1,      0.566
   7,  4081,    6,         0,          1,      0.565
   7,     0,    1,        23,          1,      0.874
   7,     0,    2,         0,          1,      0.874
   8,     0,    7,        23,          1,      0.874
   8,     0,    7,         0,          1,      0.874
   8,     7,    7,        23,          1,      0.796
   8,     7,    7,         0,          1,      0.793
   6,     0,    7,        23,          1,      0.875
   6,     0,    7,         0,          1,      0.875
   6,     7,    7,        23,          1,      0.795
   6,     7,    7,         0,          1,      0.786
   8,  2048,    7,        23,          1,       0.64
   8,  2048,    7,         0,          1,       0.64
   8,  2055,    7,        23,          1,      0.579
   8,  2055,    7,         0,          1,      0.581
   6,  2048,    7,        23,          1,       0.75
   6,  2048,    7,         0,          1,       0.75
   6,  2055,    7,        23,          1,      0.701
   6,  2055,    7,         0,          1,      0.699
   6,  4081,    7,        23,          1,      0.701
   6,  4081,    7,         0,          1,      0.695
   8,  4081,    7,        23,          1,      0.566
   8,  4081,    7,         0,          1,      0.567
   8,     0,    1,        23,          1,      0.875
   8,     0,    2,         0,          1,      0.875
   9,     0,    8,        23,          1,      0.875
   9,     0,    8,         0,          1,      0.875
   9,     8,    8,        23,          1,      0.795
   9,     8,    8,         0,          1,      0.794
   7,     0,    8,        23,          1,      0.875
   7,     0,    8,         0,          1,      0.875
   7,     8,    8,        23,          1,      0.773
   7,     8,    8,         0,          1,       0.79
   9,  2048,    8,        23,          1,       0.64
   9,  2048,    8,         0,          1,       0.64
   9,  2056,    8,        23,          1,      0.581
   9,  2056,    8,         0,          1,      0.581
   7,  2048,    8,        23,          1,       0.75
   7,  2048,    8,         0,          1,       0.75
   7,  2056,    8,        23,          1,      0.701
   7,  2056,    8,         0,          1,      0.701
   7,  4081,    8,        23,          1,      0.691
   7,  4081,    8,         0,          1,      0.701
   9,  4081,    8,        23,          1,      0.567
   9,  4081,    8,         0,          1,      0.567
   9,     0,    1,        23,          1,      0.875
   9,     0,    2,         0,          1,      0.875
  10,     0,    9,        23,          1,      0.875
  10,     0,    9,         0,          1,      0.875
  10,     9,    9,        23,          1,      0.794
  10,     9,    9,         0,          1,      0.796
   8,     0,    9,        23,          1,      0.875
   8,     0,    9,         0,          1,      0.875
   8,     9,    9,        23,          1,      0.804
   8,     9,    9,         0,          1,      0.804
  10,  2048,    9,        23,          1,       0.64
  10,  2048,    9,         0,          1,       0.64
  10,  2057,    9,        23,          1,       0.58
  10,  2057,    9,         0,          1,      0.581
   8,  2048,    9,        23,          1,       0.75
   8,  2048,    9,         0,          1,       0.75
   8,  2057,    9,        23,          1,      0.694
   8,  2057,    9,         0,          1,      0.709
   8,  4081,    9,        23,          1,      0.693
   8,  4081,    9,         0,          1,      0.712
  10,  4081,    9,        23,          1,      0.565
  10,  4081,    9,         0,          1,      0.567
  10,     0,    1,        23,          1,      0.875
  10,     0,    2,         0,          1,      0.875
  11,     0,   10,        23,          1,      0.875
  11,     0,   10,         0,          1,      0.875
  11,    10,   10,        23,          1,      0.795
  11,    10,   10,         0,          1,      0.794
   9,     0,   10,        23,          1,      0.875
   9,     0,   10,         0,          1,      0.875
   9,    10,   10,        23,          1,      0.804
   9,    10,   10,         0,          1,      0.804
  11,  2048,   10,        23,          1,       0.64
  11,  2048,   10,         0,          1,       0.64
  11,  2058,   10,        23,          1,       0.58
  11,  2058,   10,         0,          1,      0.581
   9,  2048,   10,        23,          1,       0.75
   9,  2048,   10,         0,          1,       0.75
   9,  2058,   10,        23,          1,      0.671
   9,  2058,   10,         0,          1,      0.671
   9,  4081,   10,        23,          1,      0.678
   9,  4081,   10,         0,          1,      0.693
  11,  4081,   10,        23,          1,      0.567
  11,  4081,   10,         0,          1,      0.565
  11,     0,    1,        23,          1,      0.875
  11,     0,    2,         0,          1,      0.875
  12,     0,   11,        23,          1,      0.875
  12,     0,   11,         0,          1,      0.875
  12,    11,   11,        23,          1,      0.795
  12,    11,   11,         0,          1,      0.794
  10,     0,   11,        23,          1,      0.875
  10,     0,   11,         0,          1,      0.875
  10,    11,   11,        23,          1,      0.791
  10,    11,   11,         0,          1,      0.791
  12,  2048,   11,        23,          1,       0.64
  12,  2048,   11,         0,          1,       0.64
  12,  2059,   11,        23,          1,       0.58
  12,  2059,   11,         0,          1,      0.581
  10,  2048,   11,        23,          1,       0.75
  10,  2048,   11,         0,          1,       0.75
  10,  2059,   11,        23,          1,      0.689
  10,  2059,   11,         0,          1,      0.686
  10,  4081,   11,        23,          1,      0.686
  10,  4081,   11,         0,          1,      0.709
  12,  4081,   11,        23,          1,      0.566
  12,  4081,   11,         0,          1,      0.567
  12,     0,    1,        23,          1,      0.875
  12,     0,    2,         0,          1,      0.875
  13,     0,   12,        23,          1,      0.875
  13,     0,   12,         0,          1,      0.875
  13,    12,   12,        23,          1,      0.794
  13,    12,   12,         0,          1,      0.794
  11,     0,   12,        23,          1,      0.875
  11,     0,   12,         0,          1,      0.875
  11,    12,   12,        23,          1,      0.804
  11,    12,   12,         0,          1,      0.795
  13,  2048,   12,        23,          1,       0.64
  13,  2048,   12,         0,          1,       0.64
  13,  2060,   12,        23,          1,       0.58
  13,  2060,   12,         0,          1,       0.58
  11,  2048,   12,        23,          1,       0.75
  11,  2048,   12,         0,          1,       0.75
  11,  2060,   12,        23,          1,      0.693
  11,  2060,   12,         0,          1,      0.701
  11,  4081,   12,        23,          1,      0.717
  11,  4081,   12,         0,          1,      0.725
  13,  4081,   12,        23,          1,      0.566
  13,  4081,   12,         0,          1,      0.567
  13,     0,    1,        23,          1,      0.875
  13,     0,    2,         0,          1,      0.875
  14,     0,   13,        23,          1,      0.875
  14,     0,   13,         0,          1,      0.875
  14,    13,   13,        23,          1,      0.792
  14,    13,   13,         0,          1,      0.792
  12,     0,   13,        23,          1,      0.875
  12,     0,   13,         0,          1,      0.875
  12,    13,   13,        23,          1,      0.782
  12,    13,   13,         0,          1,      0.804
  14,  2048,   13,        23,          1,       0.64
  14,  2048,   13,         0,          1,       0.64
  14,  2061,   13,        23,          1,      0.579
  14,  2061,   13,         0,          1,      0.579
  12,  2048,   13,        23,          1,       0.75
  12,  2048,   13,         0,          1,       0.75
  12,  2061,   13,        23,          1,      0.701
  12,  2061,   13,         0,          1,      0.701
  12,  4081,   13,        23,          1,      0.705
  12,  4081,   13,         0,          1,      0.733
  14,  4081,   13,        23,          1,      0.565
  14,  4081,   13,         0,          1,      0.565
  14,     0,    1,        23,          1,      0.875
  14,     0,    2,         0,          1,      0.875
  15,     0,   14,        23,          1,      0.875
  15,     0,   14,         0,          1,      0.875
  15,    14,   14,        23,          1,      0.795
  15,    14,   14,         0,          1,      0.794
  13,     0,   14,        23,          1,      0.875
  13,     0,   14,         0,          1,      0.875
  13,    14,   14,        23,          1,      0.804
  13,    14,   14,         0,          1,      0.813
  15,  2048,   14,        23,          1,       0.64
  15,  2048,   14,         0,          1,       0.64
  15,  2062,   14,        23,          1,      0.579
  15,  2062,   14,         0,          1,       0.58
  13,  2048,   14,        23,          1,       0.75
  13,  2048,   14,         0,          1,       0.75
  13,  2062,   14,        23,          1,      0.705
  13,  2062,   14,         0,          1,      0.701
  13,  4081,   14,        23,          1,      0.705
  13,  4081,   14,         0,          1,      0.733
  15,  4081,   14,        23,          1,      0.565
  15,  4081,   14,         0,          1,      0.568
  15,     0,    1,        23,          1,      0.875
  15,     0,    2,         0,          1,      0.875
  16,     0,   15,        23,          1,      0.875
  16,     0,   15,         0,          1,      0.875
  16,    15,   15,        23,          1,      0.795
  16,    15,   15,         0,          1,      0.796
  14,     0,   15,        23,          1,      0.875
  14,     0,   15,         0,          1,      0.875
  14,    15,   15,        23,          1,      0.807
  14,    15,   15,         0,          1,      0.821
  16,  2048,   15,        23,          1,       0.64
  16,  2048,   15,         0,          1,       0.64
  16,  2063,   15,        23,          1,      0.581
  16,  2063,   15,         0,          1,      0.581
  14,  2048,   15,        23,          1,       0.75
  14,  2048,   15,         0,          1,       0.75
  14,  2063,   15,        23,          1,      0.693
  14,  2063,   15,         0,          1,      0.685
  14,  4081,   15,        23,          1,      0.693
  14,  4081,   15,         0,          1,      0.716
  16,  4081,   15,        23,          1,      0.862
  16,  4081,   15,         0,          1,      0.855
  16,     0,    1,        23,          1,      0.875
  16,     0,    2,         0,          1,      0.875
  17,     0,   16,        23,          1,      0.875
  17,     0,   16,         0,          1,      0.875
  17,    16,   16,        23,          1,      0.492
  17,    16,   16,         0,          1,      0.492
  15,     0,   16,        23,          1,      0.875
  15,     0,   16,         0,          1,      0.876
  15,    16,   16,        23,          1,       0.83
  15,    16,   16,         0,          1,      0.841
  17,  2048,   16,        23,          1,       0.64
  17,  2048,   16,         0,          1,       0.64
  17,  2064,   16,        23,          1,      0.492
  17,  2064,   16,         0,          1,      0.492
  15,  2048,   16,        23,          1,       0.75
  15,  2048,   16,         0,          1,       0.75
  15,  2064,   16,        23,          1,      0.716
  15,  2064,   16,         0,          1,      0.715
  15,  4081,   16,        23,          1,      0.716
  15,  4081,   16,         0,          1,      0.723
  17,  4081,   16,        23,          1,      0.857
  17,  4081,   16,         0,          1,      0.856
  17,     0,    1,        23,          1,      0.875
  17,     0,    2,         0,          1,      0.875
  18,     0,   17,        23,          1,      0.875
  18,     0,   17,         0,          1,      0.875
  18,    17,   17,        23,          1,      0.492
  18,    17,   17,         0,          1,      0.492
  16,     0,   17,        23,          1,      0.881
  16,     0,   17,         0,          1,       0.88
  16,    17,   17,        23,          1,      0.661
  16,    17,   17,         0,          1,      0.666
  18,  2048,   17,        23,          1,       0.64
  18,  2048,   17,         0,          1,       0.64
  18,  2065,   17,        23,          1,      0.492
  18,  2065,   17,         0,          1,      0.492
  16,  2048,   17,        23,          1,       0.75
  16,  2048,   17,         0,          1,       0.75
  16,  2065,   17,        23,          1,      0.655
  16,  2065,   17,         0,          1,      0.664
  16,  4081,   17,        23,          1,       0.99
  16,  4081,   17,         0,          1,        1.0
  18,  4081,   17,        23,          1,      0.863
  18,  4081,   17,         0,          1,      0.857
  18,     0,    1,        23,          1,      0.879
  18,     0,    2,         0,          1,      0.879
  19,     0,   18,        23,          1,      0.882
  19,     0,   18,         0,          1,      0.881
  19,    18,   18,        23,          1,      0.495
  19,    18,   18,         0,          1,      0.495
  17,     0,   18,        23,          1,      0.885
  17,     0,   18,         0,          1,      0.886
  17,    18,   18,        23,          1,      0.668
  17,    18,   18,         0,          1,       0.66
  19,  2048,   18,        23,          1,      0.645
  19,  2048,   18,         0,          1,      0.644
  19,  2066,   18,        23,          1,      0.496
  19,  2066,   18,         0,          1,      0.496
  17,  2048,   18,        23,          1,      0.755
  17,  2048,   18,         0,          1,      0.756
  17,  2066,   18,        23,          1,      0.663
  17,  2066,   18,         0,          1,      0.667
  17,  4081,   18,        23,          1,      0.997
  17,  4081,   18,         0,          1,      0.998
  19,  4081,   18,        23,          1,      0.858
  19,  4081,   18,         0,          1,      0.858
  19,     0,    1,        23,          1,      0.877
  19,     0,    2,         0,          1,      0.877
  20,     0,   19,        23,          1,      0.876
  20,     0,   19,         0,          1,      0.876
  20,    19,   19,        23,          1,      0.493
  20,    19,   19,         0,          1,      0.493
  18,     0,   19,        23,          1,      0.882
  18,     0,   19,         0,          1,      0.881
  18,    19,   19,        23,          1,      0.659
  18,    19,   19,         0,          1,      0.665
  20,  2048,   19,        23,          1,       0.64
  20,  2048,   19,         0,          1,      0.641
  20,  2067,   19,        23,          1,      0.492
  20,  2067,   19,         0,          1,      0.492
  18,  2048,   19,        23,          1,       0.75
  18,  2048,   19,         0,          1,      0.751
  18,  2067,   19,        23,          1,      0.648
  18,  2067,   19,         0,          1,      0.651
  18,  4081,   19,        23,          1,      0.979
  18,  4081,   19,         0,          1,      0.993
  20,  4081,   19,        23,          1,      0.857
  20,  4081,   19,         0,          1,      0.857
  20,     0,    1,        23,          1,      0.876
  20,     0,    2,         0,          1,      0.876
  21,     0,   20,        23,          1,      0.876
  21,     0,   20,         0,          1,      0.875
  21,    20,   20,        23,          1,      0.492
  21,    20,   20,         0,          1,      0.492
  19,     0,   20,        23,          1,      0.889
  19,     0,   20,         0,          1,       0.89
  19,    20,   20,        23,          1,       0.66
  19,    20,   20,         0,          1,      0.665
  21,  2048,   20,        23,          1,       0.64
  21,  2048,   20,         0,          1,       0.64
  21,  2068,   20,        23,          1,      0.492
  21,  2068,   20,         0,          1,      0.492
  19,  2048,   20,        23,          1,       0.75
  19,  2048,   20,         0,          1,       0.75
  19,  2068,   20,        23,          1,      0.655
  19,  2068,   20,         0,          1,      0.649
  19,  4081,   20,        23,          1,      0.981
  19,  4081,   20,         0,          1,        1.0
  21,  4081,   20,        23,          1,      0.858
  21,  4081,   20,         0,          1,      0.856
  21,     0,    1,        23,          1,      0.877
  21,     0,    2,         0,          1,      0.877
  22,     0,   21,        23,          1,      0.877
  22,     0,   21,         0,          1,      0.876
  22,    21,   21,        23,          1,      0.493
  22,    21,   21,         0,          1,      0.492
  20,     0,   21,        23,          1,      0.878
  20,     0,   21,         0,          1,      0.879
  20,    21,   21,        23,          1,       0.66
  20,    21,   21,         0,          1,       0.66
  22,  2048,   21,        23,          1,       0.64
  22,  2048,   21,         0,          1,       0.64
  22,  2069,   21,        23,          1,      0.493
  22,  2069,   21,         0,          1,      0.492
  20,  2048,   21,        23,          1,       0.75
  20,  2048,   21,         0,          1,       0.75
  20,  2069,   21,        23,          1,      0.665
  20,  2069,   21,         0,          1,      0.666
  20,  4081,   21,        23,          1,      0.985
