Geometric mean of N = 30 runs.
Benchmarked on Tigerlake: https://ark.intel.com/content/www/us/en/ark/products/208921/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz-with-ipu.html

Aggregate Geometric Mean of New / Old: 0.7606704539854201

Results For: memrchr
 len, align,  pos, seek_char, invert_pos,  New / Old
  25,  4081,   26,        23,          0,      0.979
  25,  4081,   26,         0,          0,      0.985
  27,  4081,   26,        23,          0,      0.889
  27,  4081,   26,         0,          0,      0.889
  27,     0,    1,        23,          0,      0.854
  27,     0,    2,         0,          0,      0.853
  28,     0,   27,        23,          0,      0.827
  28,     0,   27,         0,          0,      0.845
  28,    27,   27,        23,          0,      0.583
  28,    27,   27,         0,          0,      0.585
  26,     0,   27,        23,          0,      0.844
  26,     0,   27,         0,          0,      0.829
  26,    27,   27,        23,          0,      0.673
  26,    27,   27,         0,          0,      0.671
  28,  2048,   27,        23,          0,      0.697
  28,  2048,   27,         0,          0,      0.713
  28,  2075,   27,        23,          0,      0.602
  28,  2075,   27,         0,          0,      0.602
  26,  2048,   27,        23,          0,      0.688
  26,  2048,   27,         0,          0,      0.692
  26,  2075,   27,        23,          0,      0.673
  26,  2075,   27,         0,          0,       0.67
  26,  4081,   27,        23,          0,       0.98
  26,  4081,   27,         0,          0,      0.977
  28,  4081,   27,        23,          0,      0.889
  28,  4081,   27,         0,          0,      0.889
  28,     0,    1,        23,          0,      0.837
  28,     0,    2,         0,          0,      0.839
  29,     0,   28,        23,          0,      0.811
  29,     0,   28,         0,          0,      0.843
  29,    28,   28,        23,          0,      0.618
  29,    28,   28,         0,          0,      0.626
  27,     0,   28,        23,          0,      0.839
  27,     0,   28,         0,          0,      0.832
  27,    28,   28,        23,          0,      0.674
  27,    28,   28,         0,          0,      0.671
  29,  2048,   28,        23,          0,      0.694
  29,  2048,   28,         0,          0,        0.7
  29,  2076,   28,        23,          0,      0.583
  29,  2076,   28,         0,          0,      0.618
  27,  2048,   28,        23,          0,      0.689
  27,  2048,   28,         0,          0,      0.692
  27,  2076,   28,        23,          0,       0.67
  27,  2076,   28,         0,          0,      0.678
  27,  4081,   28,        23,          0,      0.982
  27,  4081,   28,         0,          0,      0.978
  29,  4081,   28,        23,          0,      0.889
  29,  4081,   28,         0,          0,      0.889
  29,     0,    1,        23,          0,      0.849
  29,     0,    2,         0,          0,      0.843
  30,     0,   29,        23,          0,      0.827
  30,     0,   29,         0,          0,      0.829
  30,    29,   29,        23,          0,      0.616
  30,    29,   29,         0,          0,      0.616
  28,     0,   29,        23,          0,      0.847
  28,     0,   29,         0,          0,       0.85
  28,    29,   29,        23,          0,      0.676
  28,    29,   29,         0,          0,      0.672
  30,  2048,   29,        23,          0,       0.71
  30,  2048,   29,         0,          0,      0.707
  30,  2077,   29,        23,          0,      0.621
  30,  2077,   29,         0,          0,      0.583
  28,  2048,   29,        23,          0,       0.69
  28,  2048,   29,         0,          0,      0.687
  28,  2077,   29,        23,          0,      0.668
  28,  2077,   29,         0,          0,      0.666
  28,  4081,   29,        23,          0,      0.977
  28,  4081,   29,         0,          0,      0.974
  30,  4081,   29,        23,          0,      0.887
  30,  4081,   29,         0,          0,      0.887
  30,     0,    1,        23,          0,      0.854
  30,     0,    2,         0,          0,      0.852
  31,     0,   30,        23,          0,      0.828
  31,     0,   30,         0,          0,      0.837
  31,    30,   30,        23,          0,      0.586
  31,    30,   30,         0,          0,        0.6
  29,     0,   30,        23,          0,      0.852
  29,     0,   30,         0,          0,       0.85
  29,    30,   30,        23,          0,      0.667
  29,    30,   30,         0,          0,      0.673
  31,  2048,   30,        23,          0,      0.727
  31,  2048,   30,         0,          0,      0.695
  31,  2078,   30,        23,          0,      0.614
  31,  2078,   30,         0,          0,      0.599
  29,  2048,   30,        23,          0,      0.687
  29,  2048,   30,         0,          0,      0.684
  29,  2078,   30,        23,          0,      0.668
  29,  2078,   30,         0,          0,      0.664
  29,  4081,   30,        23,          0,      0.967
  29,  4081,   30,         0,          0,       0.97
  31,  4081,   30,        23,          0,      0.884
  31,  4081,   30,         0,          0,      0.884
  31,     0,    1,        23,          0,      0.837
  31,     0,    2,         0,          0,      0.847
  32,     0,   31,        23,          0,      0.841
  32,     0,   31,         0,          0,      0.827
  32,    31,   31,        23,          0,      0.585
  32,    31,   31,         0,          0,      0.604
  30,     0,   31,        23,          0,      0.848
  30,     0,   31,         0,          0,      0.838
  30,    31,   31,        23,          0,      0.663
  30,    31,   31,         0,          0,      0.671
  32,  2048,   31,        23,          0,      0.658
  32,  2048,   31,         0,          0,      0.689
  32,  2079,   31,        23,          0,      0.585
  32,  2079,   31,         0,          0,      0.584
  30,  2048,   31,        23,          0,      0.682
  30,  2048,   31,         0,          0,      0.691
  30,  2079,   31,        23,          0,      0.673
  30,  2079,   31,         0,          0,       0.67
  30,  4081,   31,        23,          0,       0.97
  30,  4081,   31,         0,          0,      0.976
  32,  4081,   31,        23,          0,      0.882
  32,  4081,   31,         0,          0,      0.881
  32,     0,    1,        23,          0,      0.855
  32,     0,    2,         0,          0,      0.856
2048,     0,   32,        23,          1,      1.142
 256,     1,   64,        23,          1,      0.857
2048,     0,   32,         0,          1,      1.134
 256,     1,   64,         0,          1,      0.854
 256,  4081,   64,         0,          1,      0.868
 256,     0,    1,        23,          1,      1.155
 256,     0,    1,         0,          1,      1.157
 256,     1,    1,        23,          1,      1.157
 256,     1,    1,         0,          1,      1.158
2048,     0,   64,        23,          1,      1.122
 256,     2,   64,        23,          1,      0.863
2048,     0,   64,         0,          1,      1.118
 256,     2,   64,         0,          1,      0.857
 256,     0,    2,        23,          1,      1.161
 256,     0,    2,         0,          1,      1.161
 256,     2,    2,        23,          1,       1.16
 256,     2,    2,         0,          1,      1.161
2048,     0,  128,        23,          1,      1.091
 256,     3,   64,        23,          1,      0.867
2048,     0,  128,         0,          1,      1.081
 256,     3,   64,         0,          1,      0.867
 256,     0,    3,        23,          1,      1.165
 256,     0,    3,         0,          1,      1.166
 256,     3,    3,        23,          1,      1.167
 256,     3,    3,         0,          1,      1.167
2048,     0,  256,        23,          1,      0.917
 256,     4,   64,        23,          1,      0.866
2048,     0,  256,         0,          1,      0.917
 256,     4,   64,         0,          1,      0.884
 256,     0,    4,        23,          1,      1.167
 256,     0,    4,         0,          1,      1.167
 256,     4,    4,        23,          1,      1.167
 256,     4,    4,         0,          1,      1.167
2048,     0,  512,        23,          1,      0.928
 256,     5,   64,        23,          1,      0.884
2048,     0,  512,         0,          1,      0.926
 256,     5,   64,         0,          1,      0.876
 256,     0,    5,        23,          1,      1.167
 256,     0,    5,         0,          1,      1.167
 256,     5,    5,        23,          1,      1.167
 256,     5,    5,         0,          1,      1.167
2048,     0, 1024,        23,          1,      1.004
 256,     6,   64,        23,          1,      0.869
2048,     0, 1024,         0,          1,      1.001
 256,     6,   64,         0,          1,      0.877
 256,     0,    6,        23,          1,      1.167
 256,     0,    6,         0,          1,      1.167
 256,     6,    6,        23,          1,      1.167
 256,     6,    6,         0,          1,      1.167
2048,     0, 2048,        23,          1,      0.962
 256,     7,   64,        23,          1,      0.897
2048,     0, 2048,         0,          1,      0.946
 256,     7,   64,         0,          1,      0.873
 256,     0,    7,        23,          1,      1.165
 256,     0,    7,         0,          1,      1.165
 256,     7,    7,        23,          1,      1.165
 256,     7,    7,         0,          1,      1.165
 192,     1,   32,        23,          1,      1.155
 192,     1,   32,         0,          1,      1.153
 256,     1,   32,        23,          1,      1.151
 256,     1,   32,         0,          1,      1.159
 512,     1,   32,        23,          1,      1.159
 512,     1,   32,         0,          1,      1.156
 256,  4081,   32,        23,          1,      1.152
 192,     2,   64,        23,          1,      0.882
 192,     2,   64,         0,          1,      0.869
 512,     2,   64,        23,          1,      0.877
 512,     2,   64,         0,          1,      0.859
 256,  4081,   64,        23,          1,      0.875
 192,     3,   96,        23,          1,      0.928
 192,     3,   96,         0,          1,      0.936
 256,     3,   96,        23,          1,      0.923
 256,     3,   96,         0,          1,      0.918
 512,     3,   96,        23,          1,       0.93
 512,     3,   96,         0,          1,      0.914
 256,  4081,   96,        23,          1,      0.933
 192,     4,  128,        23,          1,      0.917
 192,     4,  128,         0,          1,      0.918
 256,     4,  128,        23,          1,      0.913
 256,     4,  128,         0,          1,      0.919
 512,     4,  128,        23,          1,      0.916
 512,     4,  128,         0,          1,      0.916
 256,  4081,  128,        23,          1,      0.925
 192,     5,  160,        23,          1,      0.657
 192,     5,  160,         0,          1,       0.65
 256,     5,  160,        23,          1,      0.842
 256,     5,  160,         0,          1,      0.832
 512,     5,  160,        23,          1,       0.89
 512,     5,  160,         0,          1,      0.892
 256,  4081,  160,        23,          1,      0.642
 192,     6,  192,        23,          1,      0.701
 192,     6,  192,         0,          1,      0.701
 256,     6,  192,        23,          1,      0.819
 256,     6,  192,         0,          1,      0.815
 512,     6,  192,        23,          1,      0.863
 512,     6,  192,         0,          1,      0.867
 256,  4081,  192,        23,          1,      0.645
 192,     7,  224,        23,          1,      0.702
 192,     7,  224,         0,          1,      0.699
 256,     7,  224,        23,          1,      0.803
 256,     7,  224,         0,          1,      0.801
 512,     7,  224,        23,          1,      0.882
 512,     7,  224,         0,          1,      0.882
 256,  4081,  224,        23,          1,      0.719
   2,     0,    1,        23,          1,      0.809
   2,     0,    1,         0,          1,      0.836
   2,     1,    1,        23,          1,      0.726
   2,     1,    1,         0,          1,      0.733
   0,     0,    1,        23,          1,      0.854
   0,     0,    1,         0,          1,      0.854
   0,     1,    1,        23,          1,      0.854
   0,     1,    1,         0,          1,      0.854
   2,  2048,    1,        23,          1,      0.705
   2,  2048,    1,         0,          1,      0.698
   2,  2049,    1,        23,          1,      0.616
   2,  2049,    1,         0,          1,      0.613
   0,  2048,    1,        23,          1,      0.854
   0,  2048,    1,         0,          1,      0.854
   0,  2049,    1,        23,          1,      0.854
   0,  2049,    1,         0,          1,      0.854
   0,  4081,    1,        23,          1,      0.855
   0,  4081,    1,         0,          1,      0.854
   2,  4081,    1,        23,          1,      0.576
   2,  4081,    1,         0,          1,      0.614
   2,     0,    2,         0,          1,      0.858
   3,     0,    2,        23,          1,       0.83
   3,     0,    2,         0,          1,      0.821
   3,     2,    2,        23,          1,       0.74
   3,     2,    2,         0,          1,      0.712
   1,     0,    2,        23,          1,      0.846
   1,     0,    2,         0,          1,      0.838
   1,     2,    2,        23,          1,      0.933
   1,     2,    2,         0,          1,      0.935
   3,  2048,    2,        23,          1,      0.701
   3,  2048,    2,         0,          1,      0.704
   3,  2050,    2,        23,          1,      0.621
   3,  2050,    2,         0,          1,      0.625
   1,  2048,    2,        23,          1,      0.665
   1,  2048,    2,         0,          1,      0.664
   1,  2050,    2,        23,          1,      0.741
   1,  2050,    2,         0,          1,      0.741
   1,  4081,    2,        23,          1,      0.741
   1,  4081,    2,         0,          1,      0.741
   3,  4081,    2,        23,          1,       0.59
   3,  4081,    2,         0,          1,       0.59
   3,     0,    1,        23,          1,      0.836
   4,     0,    3,        23,          1,      0.831
   4,     0,    3,         0,          1,      0.831
   4,     3,    3,        23,          1,      0.741
   4,     3,    3,         0,          1,      0.719
   2,     0,    3,        23,          1,      0.815
   2,     0,    3,         0,          1,      0.816
   2,     3,    3,        23,          1,      0.919
   2,     3,    3,         0,          1,      0.921
   4,  2048,    3,        23,          1,      0.714
   4,  2048,    3,         0,          1,      0.711
   4,  2051,    3,        23,          1,      0.611
   4,  2051,    3,         0,          1,      0.614
   2,  2048,    3,        23,          1,      0.664
   2,  2048,    3,         0,          1,      0.664
   2,  2051,    3,        23,          1,      0.743
   2,  2051,    3,         0,          1,      0.744
   2,  4081,    3,        23,          1,      0.744
   2,  4081,    3,         0,          1,      0.744
   4,  4081,    3,        23,          1,      0.613
   4,  4081,    3,         0,          1,      0.601
   4,     0,    1,        23,          1,      0.838
   4,     0,    2,         0,          1,       0.82
   5,     0,    4,        23,          1,      0.831
   5,     0,    4,         0,          1,      0.836
   5,     4,    4,        23,          1,      0.742
   5,     4,    4,         0,          1,      0.731
   3,     0,    4,        23,          1,      0.792
   3,     0,    4,         0,          1,      0.788
   3,     4,    4,        23,          1,      0.878
   3,     4,    4,         0,          1,      0.878
   5,  2048,    4,        23,          1,      0.687
   5,  2048,    4,         0,          1,       0.71
   5,  2052,    4,        23,          1,      0.618
   5,  2052,    4,         0,          1,      0.615
   3,  2048,    4,        23,          1,      0.666
   3,  2048,    4,         0,          1,      0.665
   3,  2052,    4,        23,          1,      0.743
   3,  2052,    4,         0,          1,      0.745
   3,  4081,    4,        23,          1,      0.744
   3,  4081,    4,         0,          1,      0.744
   5,  4081,    4,        23,          1,      0.586
   5,  4081,    4,         0,          1,      0.591
   5,     0,    1,        23,          1,      0.824
   5,     0,    2,         0,          1,      0.841
   6,     0,    5,        23,          1,      0.832
   6,     0,    5,         0,          1,      0.849
   6,     5,    5,        23,          1,       0.73
   6,     5,    5,         0,          1,      0.736
   4,     0,    5,        23,          1,      0.778
   4,     0,    5,         0,          1,      0.778
   4,     5,    5,        23,          1,      0.868
   4,     5,    5,         0,          1,      0.868
   6,  2048,    5,        23,          1,      0.727
   6,  2048,    5,         0,          1,       0.71
   6,  2053,    5,        23,          1,      0.604
   6,  2053,    5,         0,          1,      0.624
   4,  2048,    5,        23,          1,      0.667
   4,  2048,    5,         0,          1,      0.667
   4,  2053,    5,        23,          1,      0.744
   4,  2053,    5,         0,          1,      0.744
   4,  4081,    5,        23,          1,      0.743
   4,  4081,    5,         0,          1,      0.743
   6,  4081,    5,        23,          1,      0.606
   6,  4081,    5,         0,          1,      0.601
   6,     0,    1,        23,          1,      0.822
   6,     0,    2,         0,          1,      0.819
   7,     0,    6,        23,          1,      0.842
   7,     0,    6,         0,          1,      0.856
   7,     6,    6,        23,          1,      0.743
   7,     6,    6,         0,          1,      0.743
   5,     0,    6,        23,          1,      0.777
   5,     0,    6,         0,          1,      0.777
   5,     6,    6,        23,          1,      0.867
   5,     6,    6,         0,          1,      0.867
   7,  2048,    6,        23,          1,      0.706
   7,  2048,    6,         0,          1,      0.704
   7,  2054,    6,        23,          1,      0.617
   7,  2054,    6,         0,          1,      0.617
   5,  2048,    6,        23,          1,      0.666
   5,  2048,    6,         0,          1,      0.666
   5,  2054,    6,        23,          1,      0.743
   5,  2054,    6,         0,          1,      0.743
   5,  4081,    6,        23,          1,      0.743
   5,  4081,    6,         0,          1,      0.743
   7,  4081,    6,        23,          1,      0.592
   7,  4081,    6,         0,          1,      0.592
   7,     0,    1,        23,          1,      0.835
   7,     0,    2,         0,          1,      0.829
   8,     0,    7,        23,          1,      0.851
   8,     0,    7,         0,          1,      0.831
   8,     7,    7,        23,          1,      0.731
   8,     7,    7,         0,          1,      0.723
   6,     0,    7,        23,          1,      0.778
   6,     0,    7,         0,          1,      0.778
   6,     7,    7,        23,          1,      0.868
   6,     7,    7,         0,          1,      0.867
   8,  2048,    7,        23,          1,       0.71
   8,  2048,    7,         0,          1,      0.713
   8,  2055,    7,        23,          1,       0.62
   8,  2055,    7,         0,          1,      0.621
   6,  2048,    7,        23,          1,      0.667
   6,  2048,    7,         0,          1,      0.667
   6,  2055,    7,        23,          1,      0.744
   6,  2055,    7,         0,          1,      0.744
   6,  4081,    7,        23,          1,      0.744
   6,  4081,    7,         0,          1,      0.744
   8,  4081,    7,        23,          1,      0.578
   8,  4081,    7,         0,          1,       0.59
   8,     0,    1,        23,          1,      0.833
   8,     0,    2,         0,          1,      0.822
   9,     0,    8,        23,          1,      0.836
   9,     0,    8,         0,          1,      0.817
   9,     8,    8,        23,          1,      0.729
   9,     8,    8,         0,          1,      0.715
   7,     0,    8,        23,          1,      0.778
   7,     0,    8,         0,          1,      0.778
   7,     8,    8,        23,          1,      0.867
   7,     8,    8,         0,          1,      0.868
   9,  2048,    8,        23,          1,      0.697
   9,  2048,    8,         0,          1,      0.697
   9,  2056,    8,        23,          1,      0.621
   9,  2056,    8,         0,          1,      0.621
   7,  2048,    8,        23,          1,      0.667
   7,  2048,    8,         0,          1,      0.667
   7,  2056,    8,        23,          1,      0.744
   7,  2056,    8,         0,          1,      0.744
   7,  4081,    8,        23,          1,      0.744
   7,  4081,    8,         0,          1,      0.744
   9,  4081,    8,        23,          1,      0.611
   9,  4081,    8,         0,          1,      0.605
   9,     0,    1,        23,          1,       0.83
   9,     0,    2,         0,          1,      0.839
  10,     0,    9,        23,          1,      0.849
  10,     0,    9,         0,          1,      0.836
  10,     9,    9,        23,          1,      0.732
  10,     9,    9,         0,          1,      0.717
   8,     0,    9,        23,          1,      0.778
   8,     0,    9,         0,          1,      0.778
   8,     9,    9,        23,          1,      0.867
   8,     9,    9,         0,          1,      0.868
  10,  2048,    9,        23,          1,      0.697
  10,  2048,    9,         0,          1,      0.697
  10,  2057,    9,        23,          1,       0.63
  10,  2057,    9,         0,          1,      0.612
   8,  2048,    9,        23,          1,      0.667
   8,  2048,    9,         0,          1,      0.667
   8,  2057,    9,        23,          1,      0.744
   8,  2057,    9,         0,          1,      0.744
   8,  4081,    9,        23,          1,      0.744
   8,  4081,    9,         0,          1,      0.744
  10,  4081,    9,        23,          1,      0.597
  10,  4081,    9,         0,          1,      0.597
  10,     0,    1,        23,          1,      0.848
  10,     0,    2,         0,          1,      0.826
  11,     0,   10,        23,          1,      0.849
  11,     0,   10,         0,          1,      0.833
  11,    10,   10,        23,          1,      0.725
  11,    10,   10,         0,          1,      0.723
   9,     0,   10,        23,          1,      0.778
   9,     0,   10,         0,          1,      0.778
   9,    10,   10,        23,          1,      0.868
   9,    10,   10,         0,          1,      0.868
  11,  2048,   10,        23,          1,      0.713
  11,  2048,   10,         0,          1,       0.71
  11,  2058,   10,        23,          1,      0.627
  11,  2058,   10,         0,          1,      0.621
   9,  2048,   10,        23,          1,      0.667
   9,  2048,   10,         0,          1,      0.667
   9,  2058,   10,        23,          1,      0.744
   9,  2058,   10,         0,          1,      0.744
   9,  4081,   10,        23,          1,      0.744
   9,  4081,   10,         0,          1,      0.744
  11,  4081,   10,        23,          1,      0.612
  11,  4081,   10,         0,          1,      0.612
  11,     0,    1,        23,          1,      0.836
  11,     0,    2,         0,          1,      0.839
  12,     0,   11,        23,          1,      0.846
  12,     0,   11,         0,          1,      0.833
  12,    11,   11,        23,          1,       0.72
  12,    11,   11,         0,          1,      0.731
  10,     0,   11,        23,          1,      0.778
  10,     0,   11,         0,          1,      0.778
  10,    11,   11,        23,          1,      0.867
  10,    11,   11,         0,          1,      0.868
  12,  2048,   11,        23,          1,       0.71
  12,  2048,   11,         0,          1,      0.707
  12,  2059,   11,        23,          1,      0.621
  12,  2059,   11,         0,          1,      0.632
  10,  2048,   11,        23,          1,      0.667
  10,  2048,   11,         0,          1,      0.667
  10,  2059,   11,        23,          1,      0.744
  10,  2059,   11,         0,          1,      0.743
  10,  4081,   11,        23,          1,      0.744
  10,  4081,   11,         0,          1,      0.744
  12,  4081,   11,        23,          1,      0.592
  12,  4081,   11,         0,          1,      0.583
  12,     0,    1,        23,          1,      0.849
  12,     0,    2,         0,          1,      0.843
  13,     0,   12,        23,          1,      0.846
  13,     0,   12,         0,          1,      0.833
  13,    12,   12,        23,          1,      0.743
  13,    12,   12,         0,          1,      0.731
  11,     0,   12,        23,          1,      0.778
  11,     0,   12,         0,          1,      0.778
  11,    12,   12,        23,          1,      0.867
  11,    12,   12,         0,          1,      0.868
  13,  2048,   12,        23,          1,       0.71
  13,  2048,   12,         0,          1,      0.703
  13,  2060,   12,        23,          1,      0.624
  13,  2060,   12,         0,          1,      0.627
  11,  2048,   12,        23,          1,      0.667
  11,  2048,   12,         0,          1,      0.667
  11,  2060,   12,        23,          1,      0.744
  11,  2060,   12,         0,          1,      0.744
  11,  4081,   12,        23,          1,      0.744
  11,  4081,   12,         0,          1,      0.744
  13,  4081,   12,        23,          1,      0.606
  13,  4081,   12,         0,          1,      0.597
  13,     0,    1,        23,          1,      0.836
  13,     0,    2,         0,          1,       0.82
  14,     0,   13,        23,          1,      0.849
  14,     0,   13,         0,          1,      0.837
  14,    13,   13,        23,          1,      0.743
  14,    13,   13,         0,          1,      0.749
  12,     0,   13,        23,          1,      0.778
  12,     0,   13,         0,          1,      0.778
  12,    13,   13,        23,          1,      0.868
  12,    13,   13,         0,          1,      0.868
  14,  2048,   13,        23,          1,      0.724
  14,  2048,   13,         0,          1,      0.731
  14,  2061,   13,        23,          1,      0.648
  14,  2061,   13,         0,          1,      0.648
  12,  2048,   13,        23,          1,      0.667
  12,  2048,   13,         0,          1,      0.667
  12,  2061,   13,        23,          1,      0.744
  12,  2061,   13,         0,          1,      0.744
  12,  4081,   13,        23,          1,      0.744
  12,  4081,   13,         0,          1,      0.745
  14,  4081,   13,        23,          1,        0.6
  14,  4081,   13,         0,          1,      0.628
  14,     0,    1,        23,          1,      0.836
  14,     0,    2,         0,          1,      0.836
  15,     0,   14,        23,          1,      0.848
  15,     0,   14,         0,          1,      0.847
  15,    14,   14,        23,          1,      0.747
  15,    14,   14,         0,          1,      0.742
  13,     0,   14,        23,          1,      0.778
  13,     0,   14,         0,          1,      0.778
  13,    14,   14,        23,          1,      0.868
  13,    14,   14,         0,          1,      0.868
  15,  2048,   14,        23,          1,      0.731
  15,  2048,   14,         0,          1,      0.735
  15,  2062,   14,        23,          1,      0.648
  15,  2062,   14,         0,          1,      0.649
  13,  2048,   14,        23,          1,      0.667
  13,  2048,   14,         0,          1,      0.667
  13,  2062,   14,        23,          1,      0.744
  13,  2062,   14,         0,          1,      0.744
  13,  4081,   14,        23,          1,      0.744
  13,  4081,   14,         0,          1,      0.744
  15,  4081,   14,        23,          1,      0.645
  15,  4081,   14,         0,          1,      0.627
  15,     0,    1,        23,          1,      0.842
  15,     0,    2,         0,          1,       0.83
  16,     0,   15,        23,          1,      0.858
  16,     0,   15,         0,          1,      0.849
  16,    15,   15,        23,          1,      0.763
  16,    15,   15,         0,          1,      0.745
  14,     0,   15,        23,          1,      0.793
  14,     0,   15,         0,          1,      0.792
  14,    15,   15,        23,          1,      0.875
  14,    15,   15,         0,          1,      0.878
  16,  2048,   15,        23,          1,       0.73
  16,  2048,   15,         0,          1,      0.737
  16,  2063,   15,        23,          1,      0.647
  16,  2063,   15,         0,          1,      0.633
  14,  2048,   15,        23,          1,       0.69
  14,  2048,   15,         0,          1,      0.693
  14,  2063,   15,        23,          1,      0.759
  14,  2063,   15,         0,          1,      0.765
  14,  4081,   15,        23,          1,      0.756
  14,  4081,   15,         0,          1,       0.76
  16,  4081,   15,        23,          1,        0.9
  16,  4081,   15,         0,          1,      0.886
  16,     0,    1,        23,          1,       0.84
  16,     0,    2,         0,          1,      0.831
  17,     0,   16,        23,          1,      0.849
  17,     0,   16,         0,          1,      0.842
  17,    16,   16,        23,          1,      0.562
  17,    16,   16,         0,          1,      0.562
  15,     0,   16,        23,          1,      0.795
  15,     0,   16,         0,          1,      0.795
  15,    16,   16,        23,          1,      0.878
  15,    16,   16,         0,          1,      0.874
  17,  2048,   16,        23,          1,      0.718
  17,  2048,   16,         0,          1,      0.731
  17,  2064,   16,        23,          1,      0.558
  17,  2064,   16,         0,          1,      0.551
  15,  2048,   16,        23,          1,       0.69
  15,  2048,   16,         0,          1,      0.689
  15,  2064,   16,        23,          1,      0.758
  15,  2064,   16,         0,          1,      0.759
  15,  4081,   16,        23,          1,      0.762
  15,  4081,   16,         0,          1,      0.761
  17,  4081,   16,        23,          1,       0.89
  17,  4081,   16,         0,          1,      0.889
  17,     0,    1,        23,          1,      0.824
  17,     0,    2,         0,          1,      0.834
  18,     0,   17,        23,          1,       0.86
  18,     0,   17,         0,          1,      0.849
  18,    17,   17,        23,          1,       0.55
  18,    17,   17,         0,          1,      0.564
  16,     0,   17,        23,          1,      0.794
  16,     0,   17,         0,          1,      0.793
  16,    17,   17,        23,          1,       0.67
  16,    17,   17,         0,          1,      0.672
  18,  2048,   17,        23,          1,      0.727
  18,  2048,   17,         0,          1,      0.747
  18,  2065,   17,        23,          1,      0.549
  18,  2065,   17,         0,          1,      0.565
  16,  2048,   17,        23,          1,       0.69
  16,  2048,   17,         0,          1,      0.687
  16,  2065,   17,        23,          1,      0.669
  16,  2065,   17,         0,          1,      0.672
  16,  4081,   17,        23,          1,      0.982
  16,  4081,   17,         0,          1,      0.984
  18,  4081,   17,        23,          1,       0.89
  18,  4081,   17,         0,          1,      0.888
  18,     0,    1,        23,          1,      0.846
  18,     0,    2,         0,          1,      0.861
  19,     0,   18,        23,          1,      0.848
  19,     0,   18,         0,          1,      0.859
  19,    18,   18,        23,          1,      0.576
  19,    18,   18,         0,          1,      0.561
  17,     0,   18,        23,          1,        0.8
  17,     0,   18,         0,          1,      0.797
  17,    18,   18,        23,          1,      0.676
  17,    18,   18,         0,          1,      0.675
  19,  2048,   18,        23,          1,      0.726
  19,  2048,   18,         0,          1,      0.733
  19,  2066,   18,        23,          1,      0.566
  19,  2066,   18,         0,          1,      0.578
  17,  2048,   18,        23,          1,      0.689
  17,  2048,   18,         0,          1,      0.692
  17,  2066,   18,        23,          1,      0.673
  17,  2066,   18,         0,          1,      0.674
  17,  4081,   18,        23,          1,      0.985
  17,  4081,   18,         0,          1,      0.979
  19,  4081,   18,        23,          1,      0.885
  19,  4081,   18,         0,          1,      0.887
  19,     0,    1,        23,          1,       0.82
  19,     0,    2,         0,          1,      0.834
  20,     0,   19,        23,          1,      0.842
  20,     0,   19,         0,          1,      0.852
  20,    19,   19,        23,          1,      0.556
  20,    19,   19,         0,          1,      0.544
  18,     0,   19,        23,          1,      0.797
  18,     0,   19,         0,          1,      0.797
  18,    19,   19,        23,          1,      0.672
  18,    19,   19,         0,          1,      0.672
  20,  2048,   19,        23,          1,      0.719
  20,  2048,   19,         0,          1,      0.731
  20,  2067,   19,        23,          1,      0.572
  20,  2067,   19,         0,          1,      0.537
  18,  2048,   19,        23,          1,      0.688
  18,  2048,   19,         0,          1,      0.687
  18,  2067,   19,        23,          1,      0.668
  18,  2067,   19,         0,          1,      0.667
  18,  4081,   19,        23,          1,      0.979
  18,  4081,   19,         0,          1,      0.976
  20,  4081,   19,        23,          1,      0.882
  20,  4081,   19,         0,          1,      0.881
  20,     0,    1,        23,          1,      0.829
  20,     0,    2,         0,          1,      0.842
  21,     0,   20,        23,          1,      0.837
  21,     0,   20,         0,          1,      0.845
  21,    20,   20,        23,          1,      0.543
  21,    20,   20,         0,          1,       0.55
  19,     0,   20,        23,          1,      0.792
  19,     0,   20,         0,          1,      0.794
  19,    20,   20,        23,          1,      0.671
  19,    20,   20,         0,          1,      0.669
  21,  2048,   20,        23,          1,      0.728
  21,  2048,   20,         0,          1,      0.735
  21,  2068,   20,        23,          1,      0.553
  21,  2068,   20,         0,          1,      0.528
  19,  2048,   20,        23,          1,      0.685
  19,  2048,   20,         0,          1,      0.685
  19,  2068,   20,        23,          1,      0.669
  19,  2068,   20,         0,          1,      0.669
  19,  4081,   20,        23,          1,      0.984
  19,  4081,   20,         0,          1,      0.981
  21,  4081,   20,        23,          1,      0.886
  21,  4081,   20,         0,          1,      0.885
  21,     0,    1,        23,          1,      0.846
  21,     0,    2,         0,          1,      0.837
  22,     0,   21,        23,          1,      0.854
  22,     0,   21,         0,          1,       0.84
  22,    21,   21,        23,          1,      0.548
  22,    21,   21,         0,          1,      0.553
  20,     0,   21,        23,          1,      0.796
  20,     0,   21,         0,          1,      0.799
  20,    21,   21,        23,          1,      0.674
  20,    21,   21,         0,          1,      0.673
  22,  2048,   21,        23,          1,      0.743
  22,  2048,   21,         0,          1,       0.74
  22,  2069,   21,        23,          1,      0.556
  22,  2069,   21,         0,          1,      0.546
  20,  2048,   21,        23,          1,      0.686
  20,  2048,   21,         0,          1,      0.685
  20,  2069,   21,        23,          1,      0.669
  20,  2069,   21,         0,          1,       0.67
  20,  4081,   21,        23,          1,       0.98
